Chrom,Start,End,Gene name,ACB,ASW,ESN,GWD,LWK,MSL,YRI,CLM,MXL,PEL,PUR,CDX,CHB,CHS,JPT,KHV,CEU,FIN,GBR,IBS,NZC,TSI,CIM,NZM,SAM,TON,BEB,GIH,ITU,PJL,STU
chr1,39545002,39555001,MACF1,0.7566576000645782,0.8101388746792552,0.6917318213331902,1.0772070590347211,0.5050043001249235,0.8010385959377732,0.7952144571693209,1.552322284077066,1.33114351344727,1.1115255251393115,1.5705826253783806,0.934667062845507,1.0807653760636222,0.6594468641068297,1.0071413719438742,0.901247842200621,1.6756203371043834,1.6192209592824578,1.6448903503148307,1.8295022953014992,1.7322295281371154,1.8456221981020788,1.6219112554007293,1.9329754234323737,1.1129130787785257,1.2121568648400218,0.7111126625526716,0.6700389945543057,0.6244250786687878,1.254771762394355,0.825970335681953
chr1,39555002,39565001,MACF1,0.6526002448795796,0.7016088426683168,0.5785668343421058,0.9728559877861893,0.37756661054855334,0.6910051982353653,0.7051548666419631,1.4547007507536494,1.196486191322804,0.9081889177903167,1.4724096803786297,0.7311386569134708,0.894775978739962,0.4280168237498043,0.845575843241079,0.6921933872902601,1.5989785649971062,1.4968747300466536,1.543763279960961,1.734599581781994,1.6426924557065148,1.749115678607995,1.8219687130632019,1.9832531448513264,1.0061028710396174,1.071654832556702,0.5182261097206431,0.47276378407303127,0.42264972254106,1.1262058450590338,0.6338544486011478
chr1,39565002,39575001,MACF1,0.8682100879939347,0.8410523493298302,0.9062676265580485,1.008468285420831,0.9236639416233586,0.9504924512522137,0.9640822766602104,1.4068282927237887,1.0602994582635268,0.9446190135645528,1.35594991556353,0.9471965434791403,0.9318397687303432,0.5109472280804959,0.8382322251701189,0.7997262346341866,1.547905845843865,1.4391408264890264,1.44310698300235,1.6134411601706447,1.5572952128959505,1.6324706765243002,1.6781761697340754,1.8639206857043078,0.9047669806333798,1.1438840367370053,0.4830417630364432,0.47344501980158116,0.49298820666429355,1.0377621501125716,0.6428536499964096
chr1,39575002,39585001,MACF1,0.8093220621378412,0.7364047721376895,0.844938924688249,0.8703472683123401,0.9368753119836387,0.8273736706573827,0.893267220454532,1.3022298835112998,0.8844231783853342,0.9765367933148358,1.2077278218550278,1.3622650255261128,1.2079805591550183,0.7891651734765244,0.909160157827593,1.1532744402234303,1.493586497897648,1.36927079265384,1.319200497655556,1.4695039071486606,1.4530378562071724,1.4892424111154032,1.5473860669599502,1.751437979691788,0.8649738527892976,1.329620043851802,0.5299288256139723,0.6241821523979055,0.7209839322325942,1.0009782455937424,0.8034216164483585
chr1,39585002,39595001,MACF1,0.8093220621378412,0.7364047721376895,0.844938924688249,0.8703472683123401,0.9368753119836387,0.8273736706573827,0.893267220454532,1.3022298835112998,0.8844231783853342,0.9765367933148358,1.2077278218550278,1.3622650255261128,1.2079805591550183,0.7891651734765244,0.909160157827593,1.1532744402234303,1.493586497897648,1.36927079265384,1.319200497655556,1.4695039071486606,1.4530378562071724,1.4892424111154032,1.5473860669599502,1.751437979691788,0.8649738527892976,1.329620043851802,0.5299288256139723,0.6241821523979055,0.7209839322325942,1.0009782455937424,0.8034216164483585
chr1,39595002,39605001,MACF1,0.5422641697831989,0.6488289821803416,0.6208190587062765,0.6207378603124005,0.9785893837802496,0.6880999699429349,0.5011343196636757,0.40434921575974003,-0.10634603793014785,0.10990222962281526,0.46185267423565246,0.5577687793429347,0.49251727663183187,-0.5467678662072903,-0.1290028155134152,0.19777908682066225,0.4565930114105259,0.3414641739085193,0.2982050355321615,0.7710681849755212,0.5897000204267769,0.5471449591254757,0.8308985955718722,1.1038766719774076,-0.3029799906614936,0.674936365891139,-0.732700486674768,-0.7727611323318421,-0.2988992357981765,-0.30868391194422,-0.6607151173155914
chr1,39605002,39615001,MACF1,0.6953046202665147,0.7818988916153263,0.7851151501116604,0.7554231367862954,1.0791661265889068,0.837352475423158,0.6790027478426623,-0.023239799265123484,-0.6154553629130813,-0.3908492705535337,0.12264559270121483,0.23591640437360895,0.1956744879290616,-1.1840351719263587,-0.6255557869952928,-0.22520300627722134,-0.20373115549553378,-0.38785705944933835,-0.39568641077974664,0.27390467508854466,0.021326559765034725,-0.04740773585747249,0.4466893961610501,0.7735438880835119,-0.9196051922608941,0.33735264790708863,-1.6195639086885611,-1.7234549710542204,-1.0148291866556414,-1.1887474854424365,-1.5348201277211129
chr1,39615002,39625001,MACF1,0.5298486471260795,0.6488289821803416,0.6229267690446649,0.5825044717784931,0.9487936182112419,0.6968632589766529,0.5011343196636757,-0.22111745550070183,-0.49696612429769227,-0.32366139766730073,-0.04861762404930581,0.5205773135357781,0.550536606178682,-0.5959184079520741,-0.17388043450511714,0.1586693505416764,-0.5005416722554327,-0.8265298363965936,-0.7654006303147451,-0.0746608780545075,-0.3844640511768661,-0.34203020889760805,0.7761022954512831,0.885150979252876,-0.3258405016132697,0.5882042766017375,-1.1685754298745656,-1.3072570004474993,-0.7333369406313293,-1.1290313292432697,-1.2780317755724406
chr1,39625002,39635001,MACF1,0.5298486471260795,0.6488289821803416,0.6229267690446649,0.5825044717784931,0.9487936182112419,0.6968632589766529,0.5011343196636757,-0.22111745550070183,-0.49696612429769227,-0.32366139766730073,-0.04861762404930581,0.5205773135357781,0.550536606178682,-0.5959184079520741,-0.17388043450511714,0.1586693505416764,-0.5005416722554327,-0.8265298363965936,-0.7654006303147451,-0.0746608780545075,-0.3844640511768661,-0.34203020889760805,0.7761022954512831,0.885150979252876,-0.3258405016132697,0.5882042766017375,-1.1685754298745656,-1.3072570004474993,-0.7333369406313293,-1.1290313292432697,-1.2780317755724406
chr1,39735002,39745001,MACF1,0.29401628719811185,0.45876386796964874,0.6188152550920885,0.6237657772402914,0.12203144292294824,0.38890636623048325,0.4961014499315829,0.8928648244432862,0.7772830581277734,1.2962104787937223,0.8631698397554648,1.4673088973388038,1.627906738937537,1.2852472061103601,1.3916585628778129,1.3883017721544406,0.726559030926127,0.6783826096134177,0.688050138251689,0.9967683563383176,0.8549012146965291,0.7921990983155275,1.54810159935917,1.6352593323714033,1.186553002033748,1.4902079445996057,0.025163009630430222,-0.025477924889632575,0.3233837485970497,0.2607669533481185,0.12420203738275881
