Chrom,Start,End,Gene name,ACB,ASW,ESN,GWD,LWK,MSL,YRI,CLM,MXL,PEL,PUR,CDX,CHB,CHS,JPT,KHV,CEU,FIN,GBR,IBS,NZC,TSI,CIM,NZM,SAM,TON,BEB,GIH,ITU,PJL,STU
chr1,39545002,39555001,MACF1,-1.1479761110497426,-1.215394807211815,-1.2528723715645576,-1.5087417863578025,-0.7421496322888446,-1.3421136197797134,-1.2219545338425926,-1.7383067457621,-1.6541133300171862,-1.1062333377519702,-1.860615396773781,-0.6770056554063346,-0.8811279292081582,-0.748622143371378,-0.7884911247079935,-0.8979104765787578,-2.261325472902885,-2.521407588277064,-2.2363341270785106,-2.048336634960108,-2.2665113999224435,-1.9460999317499827,-0.8745191853596781,-1.0705185388100167,-0.9722168217020677,-0.9263555145231626,-1.0363149647898175,-1.06017518912402,-1.1620970761216003,-1.2376789115390057,-1.0831533911124034
chr1,39555002,39565001,MACF1,-1.0794437306684,-1.2173743642382733,-1.177475907419928,-1.6403791596093016,-0.5836351994114388,-1.3139769101049972,-1.1194341588603147,-1.7093077944091848,-1.6684676112011125,-1.0697606803940083,-1.9676962797516742,-0.65627360117622,-0.9035053071446473,-0.7435466022052601,-0.8744563088194075,-0.8145486699141775,-2.4961526679635853,-2.638543737655049,-2.4119162988372698,-2.185725379266328,-2.465859083290395,-2.0533211645943634,-1.2745501382875615,-1.3602664933545894,-1.170774819294946,-1.0561411742036606,-1.0615179443159133,-0.9648375704905936,-1.078395787054685,-1.3287279151514764,-1.086460608213909
chr1,39565002,39575001,MACF1,-1.5783645158255197,-1.6558756658653428,-1.758664066752057,-2.0482237805933803,-1.2579908074175323,-1.8632952467868225,-1.6493692836073655,-1.9783333023833207,-1.835129744464687,-1.4471937262566117,-2.103055673633546,-1.0893091747158463,-1.2429172765275474,-1.1305150613471096,-1.177808059392946,-1.2069955840702562,-2.4041267122058203,-2.550434664612468,-2.3829730722270184,-2.2652566048241343,-2.4332410108601548,-2.0960703024053604,-1.3893565148111322,-1.4789511690751347,-1.4367219173023598,-1.4360126078568645,-1.3772416746428877,-1.3103906759919401,-1.4872985885156071,-1.5537697053239576,-1.4365067637996918
chr1,39575002,39585001,MACF1,-1.912073021598031,-1.8855584854756522,-2.117062327855394,-2.1750753992836986,-1.67737887263663,-2.087218889061752,-1.9722599231960434,-2.2376990032667523,-2.0269735097702113,-1.9007405585233172,-2.2040351006212706,-1.6921829482332487,-1.7979097227244674,-1.7006541674916127,-1.6044791986617268,-1.8073231570874397,-2.2813991354109464,-2.441624034371195,-2.346956621377064,-2.3230300336449785,-2.3928995219440514,-2.1474099916731992,-1.6118615156846254,-1.6897226591037238,-1.8378412160441406,-1.9610381299539381,-1.8327285024502156,-1.83250412738529,-2.0728271572559325,-1.908292117000216,-1.9656462334371343
chr1,39585002,39595001,MACF1,-1.912073021598031,-1.8855584854756522,-2.117062327855394,-2.1750753992836986,-1.67737887263663,-2.087218889061752,-1.9722599231960434,-2.2376990032667523,-2.0269735097702113,-1.9007405585233172,-2.2040351006212706,-1.6921829482332487,-1.7979097227244674,-1.7006541674916127,-1.6044791986617268,-1.8073231570874397,-2.2813991354109464,-2.441624034371195,-2.346956621377064,-2.3230300336449785,-2.3928995219440514,-2.1474099916731992,-1.6118615156846254,-1.6897226591037238,-1.8378412160441406,-1.9610381299539381,-1.8327285024502156,-1.83250412738529,-2.0728271572559325,-1.908292117000216,-1.9656462334371343
chr1,39595002,39605001,MACF1,-1.4787720129037736,-1.5856313489653187,-1.670522813764529,-1.6451348316042482,-1.2838955918601362,-1.5112277569310368,-1.4663992532730545,-1.4257069478814386,-1.2847538991759768,-1.0804772255965223,-1.351917440901523,-1.2546824994959358,-0.8758178995443895,-0.5199064591097948,-0.7937293747731351,-1.180450377690648,-1.3282090187939064,-0.9539076866457088,-1.2768265600387116,-0.9713997594960926,-1.0547847735474558,-1.2303506122298957,-1.076018622079762,-1.204912422032657,-1.012813268747764,-1.2550863812364201,-0.8899402012562576,-0.9063519440408729,-1.229836032073886,-0.6480135515328935,-0.5669782381994863
chr1,39605002,39615001,MACF1,-1.3180883722940955,-1.4492816166950415,-1.597814526621172,-1.4066144863441556,-1.352451089244446,-1.4204858510582485,-1.3532321771361335,-0.7874038199441178,-0.6046752121614456,-0.37138479390038315,-0.7655709962313901,-0.6991088733250954,-0.3342585044033797,0.18297125063399022,-0.13785361125946904,-0.563597423546716,-0.6041437631221072,-0.2003391655689657,-0.540552898303414,-0.3294226870291008,-0.36009870334782423,-0.545314174427594,-0.4941391000328226,-0.6520130486443227,-0.2987336781773893,-0.6849403700343846,-0.08980519716090418,-0.07857166266450122,-0.4673392820620901,0.15209839372961964,0.23781571753375852
chr1,39615002,39625001,MACF1,-1.3903432356192313,-1.4629338840292732,-1.6533482170687264,-1.493723240838691,-1.3921034940736723,-1.431780704223352,-1.4663992532730545,-1.0287330541375075,-1.1024543456966913,-0.8756614010207255,-1.0077930013993173,-1.236453314131881,-0.9042344268852016,-0.5013065785756061,-0.7749588807305821,-1.1632757809948455,-0.7528600294845225,-0.19645237115095826,-0.597526608058714,-0.3228848391132644,-0.29481713578847035,-0.6641661257909866,-1.0505022938128639,-1.0858362234537984,-1.004307825992131,-1.2125591674582563,-0.7328088177239314,-0.7161599778183589,-1.0545606496102924,-0.30358339924732203,-0.32795889610231743
chr1,39625002,39635001,MACF1,-1.3903432356192313,-1.4629338840292732,-1.6533482170687264,-1.493723240838691,-1.3921034940736723,-1.431780704223352,-1.4663992532730545,-1.0287330541375075,-1.1024543456966913,-0.8756614010207255,-1.0077930013993173,-1.236453314131881,-0.9042344268852016,-0.5013065785756061,-0.7749588807305821,-1.1632757809948455,-0.7528600294845225,-0.19645237115095826,-0.597526608058714,-0.3228848391132644,-0.29481713578847035,-0.6641661257909866,-1.0505022938128639,-1.0858362234537984,-1.004307825992131,-1.2125591674582563,-0.7328088177239314,-0.7161599778183589,-1.0545606496102924,-0.30358339924732203,-0.32795889610231743
chr1,39735002,39745001,MACF1,-1.46190513880241,-1.467069794148916,-1.245477438715424,-1.3957085780246532,-0.3133879891483935,0.0579685202258875,-1.4770223360907648,-2.118626118535558,-2.0256788751748713,-1.6508860482917558,-2.284925954735821,-2.0453053386179425,-1.63827374837272,-1.6809385986897873,-1.6090189663149526,-2.0984106076491154,-2.362955113628418,-2.757523027700424,-2.55787591281009,-2.361044496220804,-2.4928378731472143,-2.5522580829231547,-1.604311712434129,-1.470187018070112,-2.0858174956590236,-1.2615210778577026,-2.4729631340543934,-2.736351165262484,-2.447008954668199,-2.414292076666128,-2.2926769845453445
