Chrom,Start,End,Gene name,ACB,ASW,ESN,GWD,LWK,MSL,YRI,CLM,MXL,PEL,PUR,CDX,CHB,CHS,JPT,KHV,CEU,FIN,GBR,IBS,NZC,TSI,CIM,NZM,SAM,TON,BEB,GIH,ITU,PJL,STU
chr1,145725002,145735001,PDZK1,-0.6381192776100311,-0.5420136731322678,-0.6961444563377757,-0.3189601728066087,-0.93997002597938,-1.0898099729711181,-0.3015916289748244,0.24371474993725561,-0.780899092851485,-0.28514242690442426,-0.6690517053350078,-0.9744580369548179,-0.6363946776002729,-0.8547750106075318,-1.5882145122078728,-0.7738249107766504,-0.21428003766288795,-0.5384348408295392,-0.312501555904213,-0.4353976941264004,-0.3252966936497681,-0.37215108829336696,-0.9083124508835494,-1.1200747819655121,-1.2573384559689518,-1.4533893842496663,-0.28542765480215593,-0.24605720160178546,-0.24589082192137113,-0.1302934906217752,-0.3267486686479928
chr1,145735002,145745001,PDZK1,-0.6381192776100311,-0.5420136731322678,-0.6961444563377757,-0.3189601728066087,-0.93997002597938,-1.0898099729711181,-0.3015916289748244,0.24371474993725561,-0.780899092851485,-0.28514242690442426,-0.6690517053350078,-0.9744580369548179,-0.6363946776002729,-0.8547750106075318,-1.5882145122078728,-0.7738249107766504,-0.21428003766288795,-0.5384348408295392,-0.312501555904213,-0.4353976941264004,-0.3252966936497681,-0.37215108829336696,-0.9083124508835494,-1.1200747819655121,-1.2573384559689518,-1.4533893842496663,-0.28542765480215593,-0.24605720160178546,-0.24589082192137113,-0.1302934906217752,-0.3267486686479928
chr1,155145002,155155001,TRIM46,-0.11319713107932516,-0.30254306120746977,-0.35268000738799543,0.6859859637442134,0.6530935699128246,0.5852655190711702,0.4037239511708264,-0.11419327461292372,-0.2835667990360127,-1.839718810192368,-0.41707453939186667,-1.0333768984009413,-1.7606794058778341,-1.1995196892389934,-1.8969077879209642,0.47924722874103276,-0.17400334533540152,0.42652282074039505,0.26057712516858045,-0.17775233869256635,0.2965369895418206,-0.4284874701874761,1.3438224910285101,0.006522233679304268,0.15398277551745565,0.10418879121645075,0.2271072447382818,0.34086933221371707,0.6653745133817361,-0.011660929947454157,1.2243099898749779
chr1,155155002,155165001,TRIM46,-0.04661464113506053,-0.3658418907652701,-0.17822983228111378,0.5271434882119808,0.7226765721228059,0.6817475238944013,0.513914711083634,-0.6142128497533494,-0.7256323342756261,-2.0280646251957295,-1.2144225721966717,-1.2712653937384883,-1.8848760859433624,-1.4029298387711695,-1.7513504921131977,0.08138007592872665,-0.966784363975411,-0.468884486065166,-0.20709841515133043,-0.9830203808693276,-0.5410802847399914,-0.9215809153829682,0.9389549211976407,-0.4349774202270009,-0.056930245925095324,-0.13739017667558873,-0.6696493364609273,-0.15381365807967207,0.19773366026595163,-0.5234238435211318,0.8199218807604587
chr2,27715002,27725001,GCKR,-1.7077253694797974,-2.2644672105704795,-1.9820631886636053,-2.312183629892544,-2.045141425231583,-2.200024695958449,-2.0575538884251596,-0.4291821037150543,-0.2763581868278202,-0.13545428716557395,-0.997924071357305,0.6202030849999662,0.31446929590696593,0.7448817016680516,0.22572005077443258,0.26129998667732757,-0.4146071347660367,-0.13080921807442758,-0.6809748279519148,-0.67774880186058994,-0.7430402002008829,-0.37472321300379763,1.3599011589334187,0.17874787890000698,1.1853021431526152,1.0647501472869432,-0.4134354609058919,-0.5227730588904609,-0.6558318289005114,-0.8759570659106115,-0.5047850170579307
chr2,27725002,27735001,GCKR,-1.7077253694797974,-2.028557116868083,-1.7193109572900065,-2.0616977718575806,-1.8153568298962188,-1.9803640230836235,-1.7970825568543685,-0.031265358266038934,-0.2763581868278202,0.304136421465969,-0.6682240828375969,0.6202030849999662,0.31446929590696593,0.7448817016680516,0.22572005077443258,0.26129998667732757,-0.005172730019391114,0.3141472332881263,-0.33949184229285523,-0.3344418080366931,-0.394256367133623,-0.37472321300379763,1.3599011589334187,0.17874787890000698,1.1853021431526152,1.0647501472869432,-0.4134354609058919,-0.5227730588904609,-0.6558318289005114,-0.8759570659106115,-0.5047850170579307
chr2,27735002,27745001,GCKR,-1.3589742410222996,-1.2591007321840932,-1.440157726342184,-1.7521523741614404,-1.5436918272993814,-1.6469805022114181,-1.5471275428903084,0.22732345803694587,0.944828356608236,0.9858593924737149,-0.061037013627215586,0.853876721370272,0.5896436109611369,0.9820737203563747,0.45718694403611426,0.5051189563378267,0.49776253947692206,0.7561081758739001,0.11978666949828964,0.16728805923730317,0.15332010087438608,0.1703861365417234,0.9416389027836702,0.705598195471203,0.807230492000897,0.6469831086475426,0.045680228081658836,-0.5366399205232875,-0.7167527924407835,-0.40454549435912,-0.5273418520392661
chr2,27745002,27755001,GCKR,-1.3589742410222996,-1.2591007321840932,-1.440157726342184,-1.7521523741614404,-1.5436918272993814,-1.6469805022114181,-1.5471275428903084,-0.1594321849525988,0.944828356608236,0.9858593924737149,-0.3629849705260191,0.853876721370272,0.5896436109611369,0.9820737203563747,0.45718694403611426,0.5051189563378267,0.06363178707203376,0.30316727750908834,-0.2541263570776162,-0.1995403328797658,-0.1965641944038521,-0.19902334483258732,0.9416389027836702,0.705598195471203,0.807230492000897,0.6469831086475426,0.045680228081658836,-0.15104630272220243,-0.2861620822175106,-0.40454549435912,-0.11047062059606327
chr2,121095002,121105001,INHBB,-0.4089086544980165,-0.3619267604254479,-1.458836712481265,-0.9531247075457281,-0.8019185772362176,-0.697130788741487,-1.130966893855578,0.8212325400947207,0.5874463586266918,1.0265917466041716,0.6843562078437055,0.003526727622431114,0.5379963964626775,0.29043212126350904,0.5486044602998743,0.4096653358832776,0.4963775996700308,0.37416771067551347,0.45628739506075133,0.5520182674023566,0.43767315659028716,0.2811484433757254,0.022909435309239168,0.42812271032543237,0.37094483010057244,0.4753603017562509,1.1052896288568017,1.159197234471459,1.05343204150796,0.9127430945156512,0.9798543767497208
chr2,121105002,121115001,INHBB,0.04342596405919652,0.07408508164150751,-0.8440858450430342,-0.39764162421551275,-0.28238979685107424,-0.19055311260972108,-0.5959691380958514,0.8401075500844648,0.5311348545219072,0.8699455594496217,0.5783771632180632,-0.1941273256484708,0.41837245296765335,0.16142028403069242,0.46565456276636397,0.2353646587997309,0.42242340713010007,0.2863862835223978,0.32651782538660923,0.37351636767140084,0.35952374104573925,0.2437590149846618,-0.34895766074412893,0.11888147928185155,-0.07686520385123297,0.427921194972654,0.9578771683898561,1.0126023192959277,0.9803697618337228,0.7628914251639096,0.861765069088102
