Chrom,Start,End,Gene name,ACB,ASW,ESN,GWD,LWK,MSL,YRI,CLM,MXL,PEL,PUR,CDX,CHB,CHS,JPT,KHV,CEU,FIN,GBR,IBS,NZC,TSI,CIM,NZM,SAM,TON,BEB,GIH,ITU,PJL,STU
chr1,17295002,17305001,MFAP2,0.37737344284209323,0.3176805755102484,0.20701369871449882,0.26391801211983756,0.1859771126055371,0.37220695568224815,0.3647048295128711,0.7328474908348572,0.8767581300486764,1.2181151806415806,0.6786106124790895,0.8321413944569194,1.2253316359318522,1.3277775815589852,1.4176392276868386,1.0794333253754402,0.26161639976497103,0.6299948733960068,0.6397362003893731,0.8602123317512136,0.7247989911719062,0.8323000744896019,0.3849961487760961,0.4927154079898594,0.7062592255980602,0.5001109513127155,0.7397473149266076,0.7037162701350871,0.8900466512438322,0.3633682050113064,0.7639619309006296
chr1,17305002,17315001,MFAP2,0.44990970850842377,0.4018899329141913,0.2976560370591164,0.38536390400124737,0.2646408696810728,0.47040995641641437,0.43030720773960207,0.7518975317024467,0.9071914672692669,1.2324647885035533,0.7222553042563364,0.8321413944569194,1.2253316359318522,1.3277775815589852,1.4375129067846597,1.0794333253754402,0.3355925662324242,0.6461756388699506,0.7051334222464876,0.8886561244558023,0.7726735135455788,0.8505090614566505,0.43467643894256414,0.502612551430012,0.7282375739627533,0.5001109513127155,0.7581824684769678,0.7364564097052182,0.9102610663070011,0.4110587810760479,0.7777033785689151
chr1,47675002,47685001,TAL1,0.4439567388367969,0.19475251814731998,0.19170265123067715,-0.5542826638713831,0.07644497308207779,-0.17394669379750274,-0.30683711506425704,1.0737172583124583,1.1042802600338701,0.6599978184964099,1.1401914870114758,-1.1684515758756113,-1.3858281463804514,-1.522022368411299,-0.23711277910327355,-1.587225454230427,1.400391913450723,1.310104414685076,1.2451770853441508,1.2660585731824607,1.3374863566546953,1.4179717697011027,-1.2991337726908685,-6.738518559483708e-4,-0.909762384590489,-0.9108829310071453,0.9135940568613292,1.569519351723582,1.3457140581227207,1.504545326367284,0.7339978629034991
chr1,47685002,47695001,TAL1,0.37808733493123853,0.087644527205481,0.06103412001338593,-0.7123618555749571,-0.03354585743461336,-0.30836523442484337,-0.4732006304631103,0.9653990242885839,1.0224019838523621,0.5309025087709808,1.063687599057869,-1.5131278451609411,-1.7474897053975287,-1.8964130129539143,-0.5604122120017301,-1.9663203854839855,1.3220551466412083,1.2089990252282337,1.1287597801799638,1.2218430254260726,1.2277386301196729,1.3596268664436333,-1.6519821625257802,-0.16422300945585666,-1.223920070064903,-1.2117664015087706,0.7658997066670497,1.465408907399226,1.2267981153590581,1.398192363261644,0.5654061462503109
chr1,47695002,47705001,TAL1,0.241469549501719,-0.049013437231269,-0.1280351128906814,-0.964181734035169,-0.2233529578786962,-0.5138847500579646,-0.7100518960849576,0.8189383831085446,0.9138721538566088,0.2964175973312354,0.926956650943846,-1.9089469083567265,-2.1143734112058126,-2.3019359207612946,-0.9435007192815539,-2.3950817087516034,1.2229208017928932,1.0681197734823669,1.0203586900818564,1.1410835872970306,1.1088452597067329,1.1651227735136598,-2.0082461997577084,-0.39708100636485344,-1.5608720039246153,-1.5123542529352063,0.6230796100434324,1.349344429301024,1.0936599187121099,1.2791914526546158,0.3951187136380845
chr1,48995002,49005001,AGBL4,0.7885498011877512,0.5849432524170093,0.7962997860731498,0.6720687658529501,0.6866759213643897,0.7482276438310509,0.6473743743166521,0.03526394585357351,0.0025435534005588956,-0.3071308652307244,0.1963540876626389,0.28239150023449666,0.6977083795057186,0.6025903273056715,0.73229403122727,0.1992081569187254,0.004720384215774143,0.25469645026867066,0.08712858204240864,0.23722786125513845,4.908050572114409e-4,-0.2796269661890136,0.3147100074665381,0.3669832300112901,0.3783526103445207,0.0980774752719169,0.7807203480151508,0.9509751048485837,0.9311952590565447,0.7559971760758695,0.9587708265414749
chr1,49005002,49015001,AGBL4,0.1629646249439023,0.09880185831329008,0.32833704075820713,-0.08861934857054037,0.4365022621874384,0.44878567827490945,0.12154917332847925,-0.7641472880781576,-0.7150047143875761,-1.3319104059001723,-0.5470658740756565,-1.479099879884442,-0.26718613052431073,-1.2782279021951246,-0.24660120718791045,-1.474074792758412,-0.49924291053966596,-0.4173780424236294,-0.3539459424099093,-0.38818024502431747,-0.5851881297060337,-0.9654130134548877,-1.225891315473849,-0.9767444320012485,-1.3298825171228683,-1.796644497682156,0.2306565656869022,0.6136356774065106,0.6647772054751332,0.43325648327178196,0.6171575247120777
chr1,49015002,49025001,AGBL4,0.11633827101974975,0.0836302883327289,0.40629690738133833,-0.10127423196515331,0.7444405604110059,0.5882411700303107,0.17573387528384599,-1.231110670293626,-1.1901218735562318,-1.9160971270469935,-0.9775744746059791,-2.050681158580606,-0.6907546649542567,-1.779480406224399,-0.6482270707745446,-1.9970907986506707,-0.9931928390029462,-0.8588533257172941,-0.8578828129349074,-0.820201978769737,-1.0992745523925034,-1.493482910054092,-1.7139659838758061,-1.523311307607008,-1.855400831193741,-2.2404400783086973,-0.12404189780191377,0.4096620668894304,0.40645040680529354,0.08550530934031919,0.2884746413307667
chr1,49025002,49035001,AGBL4,0.2621453771387455,0.26076277646145557,0.5203370199279502,0.08197907464661383,0.8181523834981247,0.7128850911339722,0.3045542595614433,-0.40263674239495983,-0.35050108358056287,-0.8383846202961377,-0.1675248703690948,-1.3625000539380951,-0.01706562784837473,-1.0175758397900314,0.21022508663843165,-1.186392311709086,-0.08187964507346435,-0.14125289523234652,-0.01398039326105227,-0.05993466932751468,-0.1606071631800181,-0.5954823784416676,-0.5566190215892795,-0.3644436437051163,-1.07476657608051,-1.4447842133645596,0.3931847020736219,0.7521433059202344,0.7757495655033588,0.6611216488821249,0.7909215476107117
chr1,49035002,49045001,AGBL4,0.18837268871966856,0.10453540916907617,0.47351781972970425,-0.021952894090495334,0.5409457308630222,0.4643434696044436,0.21745636070755786,-0.8971226345918791,-0.6757740871464283,-0.9002092520164929,-0.6471196663533054,-1.7247953425769897,-0.6327517346147601,-0.6505371265099653,-0.49713623974644916,-1.6264322426359838,-0.9031503966548796,-0.7636731912311117,-0.6031579674795182,-0.925019882527266,-0.8129034847289354,-1.1583736270533533,-1.648188031683976,-1.4004771477802058,-1.8502731545557312,-2.278409538525193,-0.1310059025942829,0.01733043806582374,0.037828399386711065,0.09678612977332979,0.2028764810847029
